"Year" "Country" "Country_code" "World_Region" "Purpose_of_trip" "Accommodation_type" "Number_of_trip's_participants" "Nights_spent" "Travel_agency" "Sample_weight" "Total_expenditure" "Expenditure_for_organiser" "Private_expenditure" "Expenditure_on_accommodation" "Restaurant_expenditures" "Expenditure_on_transport" "Expenditure_on_commodities"
"204" 2019 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 7 "Yes" 126.47 2590 1783 807 0 200 0 600
"205" 2019 "Israel" "ISR" "Near_East_Asia" "Private" "Hotel" 6 8 "Yes" 81.23 3530 2255 1275 0 0 50 750
"206" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 5 3 "No" 80.39 2140 0 2140 0 1000 600 300
"207" 2019 "Italy" "ITA" "South_Europe" "Private" "Other" 6 14 "Yes" 92.94 6690 5868 822 0 0 0 700
"208" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 4 6 "No" 106.35 1470 0 1470 0 120 700 550
"209" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 20 "No" 90.24 5190 0 5190 1100 900 850 1700
"210" 2019 "Norway" "NOR" "North_Europe" "Private" "Not_rented" 4 7 "No" 106.3 2260 0 2260 70 1000 800 100
"211" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Private_accommodation" 5 5 "No" 123.32 2540 0 2540 1200 1000 340 0
"212" 2019 "Cape Verde" "CPV" "South_Africa" "Private" "Private_accommodation" 5 15 "Yes" 77.95 9330 3733 5597 2833 1795 0 50
"213" 2019 "Indonesia" "IDN" "Far_East_Asia" "Private" "Hotel" 6 14 "Yes" 88.24 6520 5433 1087 0 0 0 1000
"214" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 30 "No" 92.49 5670 0 5670 2200 2200 1000 270
"215" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 2 5 "No" 56.92 2730 0 2730 0 800 1000 500
"216" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 4 "No" 118.64 1210 0 1210 100 250 800 60
"217" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 6 6 "Yes" 104.9 2820 2374 446 0 0 0 446
"218" 2019 "Belgium" "BEL" "Western_Europe" "Private" "Hotel" 6 7 "No" 86.87 5190 0 5190 2500 0 2000 690
"219" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 7 "No" 132.85 1860 0 1860 700 420 500 0
"220" 2019 "France" "FRA" "Western_Europe" "Private" "Not_rented" 6 5 "No" 92.74 2020 0 2020 0 500 600 800
"221" 2019 "Tunisia" "TUN" "North_Africa" "Private" "Hotel" 6 8 "Yes" 92.45 2520 2053 467 0 0 300 167
"222" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 14 "No" 103.76 1120 0 1120 0 300 600 200
"223" 2019 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 1 4 "Yes" 105.85 2410 2300 110 0 0 0 100
"224" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 12 "No" 108.86 1860 0 1860 500 300 800 260
"225" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Hotel" 1 6 "No" 105.91 9890 0 9890 1500 2000 2600 300
"226" 2019 "Cyprus" "CYP" "South_Europe" "Private" "Hotel" 2 14 "No" 101.02 24147 0 24147 9000 6000 4220 195
"227" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 6 "Yes" 105.48 6720 4922 1798 0 250 100 900
"228" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 7 "No" 121.08 2090 0 2090 184 600 600 250
"229" 2019 "Greece" "GRC" "South_Europe" "Private" "Guesthouse" 6 7 "Yes" 127.12 5190 4301 889 0 250 0 639
"230" 2019 "Iceland" "ISL" "North_Europe" "Private" "Agritourism_accommodation" 2 6 "No" 103.49 3010 0 3010 300 600 1000 730
"231" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Business" "Hotel" 2 4 "Yes" 103.88 2590 545 2045 0 0 2000 45
"232" 2019 "Ireland" "IRL" "North_Europe" "Private" "Not_rented" 2 10 "No" 65.1 1300 0 1300 200 500 600 0
"233" 2019 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 1 4 "No" 68.49 4080 0 4080 2400 800 700 150
"234" 2019 "Ireland" "IRL" "North_Europe" "Private" "Not_rented" 1 23 "No" 87.15 1890 0 1890 0 560 950 380
"235" 2019 "Croatia" "HRV" "South_Europe" "Private" "Hotel" 3 5 "Yes" 81.38 3380 3263 117 0 0 0 100
"236" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 16 "Yes" 130.08 3300 2323 977 0 65 630 282
"237" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 6 3 "No" 125.96 3450 0 3450 1800 800 300 100
"238" 2019 "Italy" "ITA" "South_Europe" "Private" "Agritourism_accommodation" 5 10 "No" 112.88 5580 0 5580 2000 2000 1000 0
"239" 2019 "South Africa" "ZAF" "South_Africa" "Business" "Other" 3 16 "No" 103.84 5250 0 5250 1000 918 3000 0
"240" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 4 6 "Yes" 109.27 4170 3292 878 0 0 0 800
"241" 2019 "United Arab Emirates" "ARE" "Near_East_Asia" "Private" "Hotel" 1 6 "Yes" 101.31 4560 3893 667 0 0 667 0
"242" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Agritourism_accommodation" 4 5 "No" 105.84 1810 0 1810 240 600 300 100
"243" 2019 "Sweden" "SWE" "North_Europe" "Private" "Not_rented" 4 14 "No" 104.47 2050 0 2050 360 700 580 100
"244" 2019 "Denmark" "DNK" "North_Europe" "Business" "Hotel" 2 2 "No" 126.56 2550 0 2550 800 500 1200 50
"245" 2019 "Vietnam" "VNM" "Far_East_Asia" "Private" "Hotel" 3 16 "No" 105.6 12955 0 12955 5000 2500 5300 155
"246" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 2 10 "No" 97.42 1620 0 1620 0 500 550 500
"247" 2019 "Switzerland" "CHE" "Western_Europe" "Private" "Agritourism_accommodation" 1 8 "No" 106.16 2160 0 2160 550 800 800 10
"248" 2019 "Sweden" "SWE" "North_Europe" "Business" "Hotel" 3 22 "No" 74.28 5400 0 5400 1500 1200 500 2200
"249" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 10 "Yes" 105.8 2860 2516 344 0 0 0 300
"250" 2019 "Netherlands" "NLD" "Western_Europe" "Business" "Hotel" 1 4 "Yes" 102.34 2320 2209 111 0 0 0 100
"251" 2019 "Morocco" "MAR" "North_Africa" "Private" "Hotel" 2 7 "Yes" 120.73 2240 1792 448 0 300 0 100
"252" 2019 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 5 14 "Yes" 107.54 4010 3471 539 0 0 216 280
"253" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Guesthouse" 5 2 "No" 117.43 2050 0 2050 500 500 600 450
"254" 2019 "France" "FRA" "Western_Europe" "Private" "Not_rented" 4 7 "No" 93.83 1980 0 1980 500 500 980 0
"255" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Hotel" 1 2 "No" 45.43 4810 0 4810 2500 300 960 450
"256" 2019 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 3 2 "No" 95.93 1080 0 1080 300 630 150 0
"257" 2019 "Italy" "ITA" "South_Europe" "Private" "Guesthouse" 4 3 "No" 121.94 1970 0 1970 600 300 890 180
"258" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 15 "No" 94.95 3120 0 3120 1000 600 600 700
"259" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Private_accommodation" 2 5 "No" 113.83 1490 0 1490 200 250 150 350
"260" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 5 5 "No" 103.45 1410 0 1410 0 400 1010 0
"261" 2019 "Tanzania" "TZA" "South_Africa" "Business" "Hotel" 3 15 "No" 111.46 17998 0 17998 4624 1469 9378 0
"262" 2019 "Cuba" "CUB" "Australia_and_Oceania" "Private" "Hotel" 5 9 "Yes" 94.24 7440 7440 0 0 0 0 0
"263" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 6 5 "Yes" 105.7 4070 4070 0 0 0 0 0
"264" 2019 "Spain" "ESP" "South_Europe" "Private" "Private_accommodation" 6 16 "No" 112.81 5080 0 5080 2000 1000 1260 50
"265" 2019 "Croatia" "HRV" "South_Europe" "Private" "Agritourism_accommodation" 6 10 "No" 108.37 2530 0 2530 1000 1000 530 0
"266" 2019 "Italy" "ITA" "South_Europe" "Business" "Not_rented" 1 5 "No" 115.22 1500 0 1500 0 0 800 550
"267" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Hotel" 2 5 "Yes" 106.67 2100 1137 963 0 200 250 200
"268" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 3 7 "Yes" 104.17 2480 2480 0 0 0 0 0
"269" 2019 "Luxembourg" "LUX" "Western_Europe" "Private" "Not_rented" 6 8 "No" 92.98 1260 0 1260 68 372 750 0
"270" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 7 "No" 131.46 16340 0 16340 5712 4414 5964 250
"271" 2019 "Israel" "ISR" "Near_East_Asia" "Business" "Hotel" 1 3 "Yes" 114.09 8400 2534 5866 687 1338 597 2661
"272" 2019 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 1 7 "Yes" 113.51 11581 9799 1782 0 1000 0 782
"273" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 7 "Yes" 122.6 4600 3305 1295 0 840 150 45
"274" 2019 "Sweden" "SWE" "North_Europe" "Business" "Not_rented" 2 25 "No" 123.11 2810 0 2810 0 1700 371 450
"275" 2019 "Austria" "AUT" "Western_Europe" "Business" "Private_accommodation" 1 20 "No" 124.23 2140 0 2140 1000 600 400 140
"276" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 5 24 "No" 60.28 1960 0 1960 0 1800 160 0
"277" 2019 "Austria" "AUT" "Western_Europe" "Business" "Hostel" 1 20 "No" 131.04 4170 0 4170 1600 2000 350 220
"278" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 25 "Yes" 89.25 2740 2529 211 0 0 0 211
"279" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 25 "Yes" 71.92 1680 0 1680 0 1200 480 0
"280" 2019 "Croatia" "HRV" "South_Europe" "Private" "Agritourism_accommodation" 1 8 "No" 102.52 10814 0 10814 4350 2550 900 1200
"281" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 12 "Yes" 76.82 4080 2560 1520 0 0 900 0
"282" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 3 7 "No" 109.08 4220 0 4220 2000 1500 720 0
"283" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 10 "Yes" 70.58 3260 2607 653 0 100 356 197
"284" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Hotel" 6 3 "No" 96.41 1780 0 1780 1500 250 30 0
"285" 2019 "Norway" "NOR" "North_Europe" "Private" "Not_rented" 4 14 "No" 132.77 2250 0 2250 0 300 1950 0
"286" 2019 "Croatia" "HRV" "South_Europe" "Private" "Hotel" 5 14 "Yes" 117.68 3200 2909 291 0 0 0 291
"287" 2019 "Austria" "AUT" "Western_Europe" "Business" "Not_rented" 1 11 "No" 119.96 1320 0 1320 200 400 600 120
"288" 2019 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 2 14 "No" 110.51 1470 0 1470 500 500 400 70
"289" 2019 "France" "FRA" "Western_Europe" "Private" "Hotel" 1 6 "No" 122.51 8930 0 8930 4400 2200 1600 600
"290" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 3 25 "No" 116.94 4110 0 4110 0 700 900 2510
"291" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 5 7 "No" 56.61 7120 0 7120 2000 800 500 3820
"292" 2019 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 1 1 "No" 117.37 25103 0 25103 130 150 1800 20020
"293" 2019 "Croatia" "HRV" "South_Europe" "Private" "Hotel" 5 14 "No" 81.32 12824 0 12824 4080 3160 4360 100
"294" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Hotel" 6 4 "Yes" 68.04 1660 1048 612 0 0 400 212
"295" 2019 "Netherlands" "NLD" "Western_Europe" "Business" "Guesthouse" 1 20 "No" 82.05 2540 0 2540 800 800 700 0
"296" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 1 10 "Yes" 101.82 2910 2546 364 0 300 0 64
"297" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 7 "No" 108.07 2190 0 2190 350 800 700 100
"298" 2019 "Netherlands" "NLD" "Western_Europe" "Business" "Other" 2 25 "Yes" 120.55 32903 32903 0 0 0 0 0
"299" 2019 "Iceland" "ISL" "North_Europe" "Business" "Hotel" 2 10 "No" 121.26 9000 0 9000 3771 2000 2500 729
"300" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 20 "No" 95.22 3010 0 3010 1000 1200 800 10
"301" 2019 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Guesthouse" 6 1 "No" 118.12 2560 0 2560 500 600 1200 0
"302" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 7 "Yes" 73.07 2710 2540 170 0 0 0 170
"303" 2019 "Croatia" "HRV" "South_Europe" "Private" "Guesthouse" 3 7 "No" 82.73 6470 0 6470 1400 600 1300 2000
"304" 2019 "France" "FRA" "Western_Europe" "Private" "Hotel" 2 6 "Yes" 102.14 4060 4060 0 0 0 0 0
"305" 2019 "Norway" "NOR" "North_Europe" "Business" "Private_accommodation" 2 25 "No" 103.62 7760 0 7760 1500 0 3400 2860
"306" 2019 "Ethiopia" "ETH" "South_Africa" "Private" "Hotel" 2 13 "Yes" 109.53 8250 8250 0 0 0 0 0
"307" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 2 12 "No" 84.67 1480 0 1480 0 300 880 300
"308" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 2 16 "No" 101.08 14431 0 14431 6000 5000 2500 931
"309" 2019 "Spain" "ESP" "South_Europe" "Private" "Private_accommodation" 2 6 "No" 53.58 4070 0 4070 2000 1600 470 0
"310" 2019 "Italy" "ITA" "South_Europe" "Private" "Not_rented" 2 14 "No" 121.9 3940 0 3940 800 800 900 1000
"311" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 6 13 "No" 74.3 1240 0 1240 0 500 740 0
"312" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 7 "No" 80.61 3320 0 3320 0 1500 1100 300
"313" 2019 "France" "FRA" "Western_Europe" "Business" "Hotel" 2 4 "No" 113.71 7980 0 7980 3840 1230 2910 0
"314" 2019 "Italy" "ITA" "South_Europe" "Private" "Agritourism_accommodation" 2 10 "No" 119.72 18450 0 18450 6000 5000 6000 1450
"315" 2019 "Malta" "MLT" "South_Europe" "Private" "Not_rented" 3 7 "No" 107.86 3100 0 3100 0 450 1500 600
"316" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 5 7 "Yes" 102.76 6360 6360 0 0 0 0 0
"317" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 1 6 "Yes" 100.04 5840 5840 0 0 0 0 0
"318" 2019 "Portugal" "PRT" "South_Europe" "Private" "Hotel" 5 11 "Yes" 122.22 12601 10409 2192 0 800 0 200
"319" 2019 "Austria" "AUT" "Western_Europe" "Private" "Guesthouse" 2 7 "No" 94.29 4210 0 4210 1200 800 500 600
"320" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Hotel" 6 7 "No" 116.3 7110 0 7110 1750 2100 750 1144
"321" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 4 7 "Yes" 98.88 7910 5742 2168 0 300 100 1050
"322" 2019 "Israel" "ISR" "Near_East_Asia" "Private" "Hotel" 5 7 "Yes" 89.63 6820 5496 1324 0 0 0 1300
"323" 2019 "Norway" "NOR" "North_Europe" "Private" "Hotel" 2 8 "Yes" 124.75 6780 6614 166 0 0 0 166
"324" 2019 "Greece" "GRC" "South_Europe" "Business" "Not_rented" 3 7 "Yes" 103.09 6290 5913 377 0 300 0 50
"325" 2019 "Israel" "ISR" "Near_East_Asia" "Private" "Hotel" 3 7 "No" 105.31 3960 0 3960 2534 679 70 677
"326" 2019 "Sweden" "SWE" "North_Europe" "Business" "Private_accommodation" 2 25 "Yes" 93.91 2150 0 2150 500 500 1150 0
"327" 2019 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 7 "Yes" 84.91 5590 5480 110 0 0 0 100
"328" 2019 "Hungary" "HUN" "Eastern_Europe" "Business" "Not_rented" 3 4 "No" 121.49 6150 0 6150 0 500 5000 100
"329" 2019 "Greece" "GRC" "South_Europe" "Private" "Not_rented" 5 25 "No" 91.56 9700 0 9700 0 7200 1312 993
"330" 2019 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Agritourism_accommodation" 4 14 "No" 78.79 11155 0 11155 4000 3000 2050 500
"331" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 1 12 "No" 92.37 2280 0 2280 0 800 840 640
"332" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 4 7 "No" 76.58 4920 0 4920 1100 800 1400 650
"333" 2019 "Greece" "GRC" "South_Europe" "Private" "Guesthouse" 4 7 "Yes" 103.11 4370 3398 972 0 800 0 172
"334" 2019 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 2 3 "No" 123.63 1540 0 1540 400 400 500 0
"335" 2019 "Republic of the Congo" "COG" "South_Africa" "Private" "Agritourism_accommodation" 5 10 "Yes" 124.41 16195 7049 9146 2000 2000 5146 0
"336" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Hotel" 4 3 "No" 114.85 4700 0 4700 1500 600 420 1750
"337" 2019 "Ireland" "IRL" "North_Europe" "Private" "Not_rented" 2 6 "No" 104.73 1980 0 1980 120 360 1500 0
"338" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 4 7 "No" 44.77 3680 0 3680 140 2500 500 0
"339" 2019 "Sweden" "SWE" "North_Europe" "Business" "Other" 3 13 "Yes" 118.6 8520 8283 237 0 0 0 200
"340" 2019 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 3 7 "No" 68.63 3300 0 3300 0 1050 600 1400
"341" 2019 "Ukraine" "UKR" "Eastern_Europe" "Private" "Not_rented" 2 14 "No" 112.19 1870 0 1870 0 0 300 1300
"342" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 3 7 "Yes" 123.97 4190 4032 158 0 0 30 128
"343" 2019 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 5 7 "Yes" 86.46 2350 2229 121 0 0 0 121
"344" 2019 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 4 7 "Yes" 84.88 3400 2800 600 0 300 150 150
"345" 2019 "Estonia" "EST" "North_Europe" "Private" "Hotel" 3 7 "Yes" 63.92 5120 4902 218 0 0 0 200
"346" 2019 "South Africa" "ZAF" "South_Africa" "Private" "Hotel" 5 8 "Yes" 103.38 8230 7494 736 0 0 393 343
"347" 2019 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 2 9 "No" 118.14 6100 0 6100 2100 1200 2000 800
"348" 2019 "China" "CHN" "Far_East_Asia" "Business" "Hotel" 1 7 "Yes" 94.46 6420 4585 1835 0 1000 200 600
"349" 2019 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 23 "No" 90.2 5800 0 5800 1000 800 1000 2100
"350" 2019 "France" "FRA" "Western_Europe" "Private" "Not_rented" 1 6 "No" 104.73 3740 0 3740 0 1050 2690 0
"351" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 5 7 "Yes" 93.69 11626 11398 228 0 0 0 200
"352" 2019 "Norway" "NOR" "North_Europe" "Business" "Private_accommodation" 1 23 "No" 101.63 5550 0 5550 2500 1300 600 700
"353" 2019 "Ireland" "IRL" "North_Europe" "Private" "Not_rented" 6 10 "No" 90.55 2390 0 2390 0 200 2000 190
"354" 2019 "Syria" "SYR" "Near_East_Asia" "Private" "Not_rented" 2 13 "No" 119.35 2680 0 2680 0 414 1400 150
"355" 2019 "Bosnia and Herzegovina" "BIH" "South_Europe" "Private" "Hotel" 6 7 "Yes" 128.03 2520 1975 545 0 60 0 300
"356" 2019 "Netherlands" "NLD" "Western_Europe" "Business" "Not_rented" 1 5 "No" 110.25 1610 0 1610 0 400 1000 210
"357" 2019 "United States of America" "USA" "North_America" "Private" "Hotel" 3 25 "No" 99.63 13578 0 13578 2000 2000 9578 0
"358" 2019 "Netherlands" "NLD" "Western_Europe" "Business" "Hotel" 3 3 "Yes" 79.2 6500 0 6500 2000 500 4000 0
"359" 2019 "Slovakia" "SVK" "Eastern_Europe" "Private" "Agritourism_accommodation" 1 23 "No" 107.94 2640 0 2640 1000 1000 600 40
"360" 2019 "Tunisia" "TUN" "North_Africa" "Private" "Hotel" 6 8 "Yes" 124.22 13553 5887 7666 3460 0 0 819
"361" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Hotel" 6 5 "No" 111.48 7970 0 7970 4000 2000 420 400
"362" 2019 "Germany" "DEU" "Western_Europe" "Private" "Agritourism_accommodation" 4 9 "No" 109.76 3130 0 3130 1000 800 800 480
"363" 2019 "Panama" "PAN" "Australia_and_Oceania" "Private" "Hotel" 1 10 "No" 83.48 10706 0 10706 1580 3700 3808 0
"364" 2019 "Ukraine" "UKR" "Eastern_Europe" "Business" "Other" 3 4 "Yes" 90.59 1390 0 1390 400 345 400 100
"365" 2019 "Croatia" "HRV" "South_Europe" "Private" "Hotel" 4 7 "Yes" 94.75 3950 3781 169 0 0 100 69
"366" 2019 "Norway" "NOR" "North_Europe" "Business" "Hotel" 1 14 "No" 105.65 2210 0 2210 700 500 450 200
"367" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 6 25 "No" 127.89 1260 0 1260 0 800 460 0
"368" 2019 "Jamaica" "JAM" "Australia_and_Oceania" "Private" "Hotel" 6 10 "Yes" 96.93 16302 14384 1918 0 0 0 1918
"369" 2019 "Italy" "ITA" "South_Europe" "Private" "Agritourism_accommodation" 3 10 "No" 113.42 8170 0 8170 3000 2000 1000 800
"370" 2019 "Tunisia" "TUN" "North_Africa" "Private" "Hostel" 5 7 "No" 110.08 3540 0 3540 2800 300 440 0
"371" 2019 "Greece" "GRC" "South_Europe" "Private" "Not_rented" 6 14 "No" 130.52 7570 0 7570 1000 3000 3000 570
"372" 2019 "United States of America" "USA" "North_America" "Private" "Hotel" 2 16 "No" 108.07 15995 0 15995 4800 5800 5395 0
"373" 2019 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 5 13 "No" 119.2 5560 0 5560 2400 1500 1000 100
"374" 2019 "France" "FRA" "Western_Europe" "Business" "Hotel" 2 3 "No" 116.19 1810 0 1810 480 450 664 216
"375" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 6 5 "Yes" 115.51 1540 1192 348 0 0 0 50
"376" 2019 "Belgium" "BEL" "Western_Europe" "Private" "Not_rented" 5 10 "No" 100.85 1910 0 1910 0 300 700 400
"377" 2019 "Austria" "AUT" "Western_Europe" "Private" "Not_rented" 1 7 "No" 111.99 2140 0 2140 0 250 848 900
"378" 2019 "Sweden" "SWE" "North_Europe" "Business" "Private_accommodation" 3 7 "Yes" 121.27 2310 0 2310 700 0 1500 110
"379" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 4 6 "No" 92.52 6590 0 6590 3000 1000 800 200
"380" 2019 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 7 "Yes" 126.92 3440 2813 627 0 0 0 330
"381" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 5 "No" 116.35 1380 0 1380 200 300 600 280
"382" 2019 "Tajikistan" "TJK" "Near_East_Asia" "Private" "Not_rented" 1 14 "No" 127.63 3340 0 3340 673 300 2000 150
"383" 2019 "United Kingdom" "GBR" "North_Europe" "Business" "Not_rented" 2 4 "No" 112.91 2110 0 2110 320 500 1000 0
"384" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 1 4 "No" 115.2 1760 0 1760 0 150 1100 510
"385" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 5 4 "Yes" 97.91 2880 1939 941 0 0 120 821
"386" 2019 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 2 10 "No" 127.76 7190 0 7190 3000 2000 1500 690
"387" 2019 "Italy" "ITA" "South_Europe" "Private" "Hotel" 5 5 "Yes" 108.53 5670 5259 411 0 300 111 0
"388" 2019 "Bosnia and Herzegovina" "BIH" "South_Europe" "Private" "Hotel" 6 8 "Yes" 107.78 2790 2575 215 0 100 0 100
"389" 2019 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 16 "No" 77.97 4690 0 4690 1890 900 1190 640
"390" 2019 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 3 13 "No" 73.17 2090 0 2090 800 1000 290 0
"391" 2019 "Israel" "ISR" "Near_East_Asia" "Private" "Hotel" 3 7 "Yes" 73 3350 3045 305 0 300 0 0
"392" 2019 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 5 "Yes" 118.03 8870 8172 698 0 0 100 200
"393" 2019 "Jordan" "JOR" "Near_East_Asia" "Private" "Hotel" 5 14 "Yes" 102.01 7970 7970 0 0 0 0 0
"394" 2019 "France" "FRA" "Western_Europe" "Private" "Hotel" 6 7 "No" 94.17 5080 0 5080 2000 1000 600 360
"395" 2019 "Germany" "DEU" "Western_Europe" "Business" "Agritourism_accommodation" 2 30 "No" 91.5 3370 0 3370 1000 1500 750 120
"396" 2019 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 5 14 "No" 124.38 2330 0 2330 0 1700 350 0
"397" 2019 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 6 7 "No" 127.34 1840 0 1840 1000 650 150 40
"398" 2019 "Austria" "AUT" "Western_Europe" "Business" "Private_accommodation" 1 25 "No" 100.2 3230 0 3230 1300 1400 500 30
"399" 2019 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 4 7 "No" 84.43 8260 0 8260 3500 1500 950 1350
"400" 2019 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 7 "Yes" 83.63 12335 11519 816 0 200 150 466
"401" 2019 "Tunisia" "TUN" "North_Africa" "Business" "Not_rented" 3 7 "No" 122.24 3350 0 3350 0 0 3180 170
"402" 2019 "Hungary" "HUN" "Eastern_Europe" "Private" "Agritourism_accommodation" 5 4 "No" 131.62 1650 0 1650 550 600 400 100
"403" 2019 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 3 13 "No" 131.51 4540 0 4540 850 1100 1200 700
